images_path,label
Preprocessed\anger\img_0666.jpg,0
Preprocessed\anger\img_0667.jpg,0
Preprocessed\anger\img_0668.jpg,0
Preprocessed\anger\img_0669.jpg,0
Preprocessed\anger\img_0670.jpg,0
Preprocessed\anger\img_0671.jpg,0
Preprocessed\anger\img_0672.jpg,0
Preprocessed\anger\img_0673.jpg,0
Preprocessed\anger\img_0674.jpg,0
Preprocessed\anger\img_0675.jpg,0
Preprocessed\anger\img_0676.jpg,0
Preprocessed\anger\img_0677.jpg,0
Preprocessed\anger\img_0678.jpg,0
Preprocessed\anger\img_0679.jpg,0
Preprocessed\anger\img_0680.jpg,0
Preprocessed\anger\img_0681.jpg,0
Preprocessed\anger\img_0682.jpg,0
Preprocessed\anger\img_0683.jpg,0
Preprocessed\anger\img_0684.jpg,0
Preprocessed\anger\img_0685.jpg,0
Preprocessed\anger\img_0686.jpg,0
Preprocessed\anger\img_0687.jpg,0
Preprocessed\anger\img_0688.jpg,0
Preprocessed\anger\img_0689.jpg,0
Preprocessed\anger\img_0690.jpg,0
Preprocessed\anger\img_0691.jpg,0
Preprocessed\anger\img_0692.jpg,0
Preprocessed\anger\img_0693.jpg,0
Preprocessed\anger\img_0694.jpg,0
Preprocessed\anger\img_0695.jpg,0
Preprocessed\anger\img_0696.jpg,0
Preprocessed\anger\img_0697.jpg,0
Preprocessed\anger\img_0698.jpg,0
Preprocessed\anger\img_0699.jpg,0
Preprocessed\anger\img_0700.jpg,0
Preprocessed\anger\img_0701.jpg,0
Preprocessed\anger\img_0702.jpg,0
Preprocessed\anger\img_0703.jpg,0
Preprocessed\anger\img_0704.jpg,0
Preprocessed\anger\img_0705.jpg,0
Preprocessed\anger\img_0706.jpg,0
Preprocessed\anger\img_0707.jpg,0
Preprocessed\anger\img_0708.jpg,0
Preprocessed\anger\img_0709.jpg,0
Preprocessed\anger\img_0710.jpg,0
Preprocessed\anger\img_0711.jpg,0
Preprocessed\anger\img_0712.jpg,0
Preprocessed\anger\img_0713.jpg,0
Preprocessed\anger\img_0714.jpg,0
Preprocessed\anger\img_0715.jpg,0
Preprocessed\anger\img_0716.jpg,0
Preprocessed\anger\img_0717.jpg,0
Preprocessed\anger\img_0718.jpg,0
Preprocessed\anger\img_0719.jpg,0
Preprocessed\anger\img_0720.jpg,0
Preprocessed\anger\img_0721.jpg,0
Preprocessed\anger\img_0722.jpg,0
Preprocessed\anger\img_0723.jpg,0
Preprocessed\anger\img_0724.jpg,0
Preprocessed\anger\img_0725.jpg,0
Preprocessed\anger\img_0726.jpg,0
Preprocessed\anger\img_0727.jpg,0
Preprocessed\anger\img_0728.jpg,0
Preprocessed\anger\img_0729.jpg,0
Preprocessed\anger\img_0730.jpg,0
Preprocessed\anger\img_0731.jpg,0
Preprocessed\anger\img_0732.jpg,0
Preprocessed\anger\img_0733.jpg,0
Preprocessed\anger\img_0734.jpg,0
Preprocessed\anger\img_0735.jpg,0
Preprocessed\anger\img_0736.jpg,0
Preprocessed\anger\img_0737.jpg,0
Preprocessed\anger\img_0738.jpg,0
Preprocessed\anger\img_0739.jpg,0
Preprocessed\anger\img_0740.jpg,0
Preprocessed\anger\img_0741.jpg,0
Preprocessed\anger\img_0742.jpg,0
Preprocessed\anger\img_0743.jpg,0
Preprocessed\anger\img_0744.jpg,0
Preprocessed\anger\img_0745.jpg,0
Preprocessed\anger\img_0746.jpg,0
Preprocessed\anger\img_0747.jpg,0
Preprocessed\anger\img_0748.jpg,0
Preprocessed\anger\img_0749.jpg,0
Preprocessed\anger\img_0750.jpg,0
Preprocessed\anger\img_0751.jpg,0
Preprocessed\anger\img_0752.jpg,0
Preprocessed\anger\img_0753.jpg,0
Preprocessed\anger\img_0754.jpg,0
Preprocessed\anger\img_0755.jpg,0
Preprocessed\anger\img_0756.jpg,0
Preprocessed\anger\img_0757.jpg,0
Preprocessed\anger\img_0758.jpg,0
Preprocessed\anger\img_0759.jpg,0
Preprocessed\anger\img_0760.jpg,0
Preprocessed\anger\img_0761.jpg,0
Preprocessed\anger\img_0762.jpg,0
Preprocessed\anger\img_0763.jpg,0
Preprocessed\anger\img_0764.jpg,0
Preprocessed\anger\img_0765.jpg,0
Preprocessed\anger\img_0766.jpg,0
Preprocessed\anger\img_0767.jpg,0
Preprocessed\anger\img_0768.jpg,0
Preprocessed\anger\img_0769.jpg,0
Preprocessed\anger\img_0770.jpg,0
Preprocessed\anger\img_0771.jpg,0
Preprocessed\anger\img_0772.jpg,0
Preprocessed\anger\img_0773.jpg,0
Preprocessed\anger\img_0774.jpg,0
Preprocessed\anger\img_0775.jpg,0
Preprocessed\anger\img_0776.jpg,0
Preprocessed\anger\img_0777.jpg,0
Preprocessed\anger\img_0778.jpg,0
Preprocessed\anger\img_0779.jpg,0
Preprocessed\anger\img_0780.jpg,0
Preprocessed\anger\img_0781.jpg,0
Preprocessed\anger\img_0782.jpg,0
Preprocessed\anger\img_0783.jpg,0
Preprocessed\anger\img_0784.jpg,0
Preprocessed\anger\img_0785.jpg,0
Preprocessed\anger\img_0786.jpg,0
Preprocessed\anger\img_0787.jpg,0
Preprocessed\anger\img_0788.jpg,0
Preprocessed\anger\img_0789.jpg,0
Preprocessed\anger\img_0790.jpg,0
Preprocessed\anger\img_0791.jpg,0
Preprocessed\anger\img_0792.jpg,0
Preprocessed\anger\img_0793.jpg,0
Preprocessed\anger\img_0794.jpg,0
Preprocessed\anger\img_0795.jpg,0
Preprocessed\anger\img_0796.jpg,0
Preprocessed\anger\img_0797.jpg,0
Preprocessed\anger\img_0798.jpg,0
Preprocessed\anger\img_0799.jpg,0
Preprocessed\anger\img_0800.jpg,0
Preprocessed\anger\img_0801.jpg,0
Preprocessed\anger\img_0802.jpg,0
Preprocessed\anger\img_0803.jpg,0
Preprocessed\anger\img_0804.jpg,0
Preprocessed\anger\img_0805.jpg,0
Preprocessed\anger\img_0806.jpg,0
Preprocessed\anger\img_0807.jpg,0
Preprocessed\anger\img_0808.jpg,0
Preprocessed\anger\img_0809.jpg,0
Preprocessed\anger\img_0810.jpg,0
Preprocessed\anger\img_0811.jpg,0
Preprocessed\anger\img_0812.jpg,0
Preprocessed\anger\img_0813.jpg,0
Preprocessed\anger\img_0814.jpg,0
Preprocessed\anger\img_0815.jpg,0
Preprocessed\anger\img_0816.jpg,0
Preprocessed\anger\img_0817.jpg,0
Preprocessed\anger\img_0818.jpg,0
Preprocessed\anger\img_0819.jpg,0
Preprocessed\anger\img_0820.jpg,0
Preprocessed\anger\img_0821.jpg,0
Preprocessed\anger\img_0822.jpg,0
Preprocessed\anger\img_0823.jpg,0
Preprocessed\anger\img_0824.jpg,0
Preprocessed\anger\img_0825.jpg,0
Preprocessed\anger\img_0826.jpg,0
Preprocessed\anger\img_0827.jpg,0
Preprocessed\anger\img_0828.jpg,0
Preprocessed\anger\img_0829.jpg,0
Preprocessed\anger\img_0830.jpg,0
Preprocessed\anger\img_0831.jpg,0
Preprocessed\anger\img_0832.jpg,0
Preprocessed\anger\img_0833.jpg,0
Preprocessed\anger\img_0834.jpg,0
Preprocessed\anger\img_0835.jpg,0
Preprocessed\anger\img_0836.jpg,0
Preprocessed\anger\img_0837.jpg,0
Preprocessed\anger\img_0838.jpg,0
Preprocessed\anger\img_0839.jpg,0
Preprocessed\anger\img_0840.jpg,0
Preprocessed\anger\img_0841.jpg,0
Preprocessed\anger\img_0842.jpg,0
Preprocessed\anger\img_0843.jpg,0
Preprocessed\anger\img_0844.jpg,0
Preprocessed\anger\img_0845.jpg,0
Preprocessed\anger\img_0846.jpg,0
Preprocessed\anger\img_0847.jpg,0
Preprocessed\anger\img_0848.jpg,0
Preprocessed\anger\img_0849.jpg,0
Preprocessed\anger\img_0850.jpg,0
Preprocessed\anger\img_0851.jpg,0
Preprocessed\anger\img_0852.jpg,0
Preprocessed\anger\img_0853.jpg,0
Preprocessed\anger\img_0854.jpg,0
Preprocessed\anger\img_0855.jpg,0
Preprocessed\anger\img_0856.jpg,0
Preprocessed\anger\img_0857.jpg,0
Preprocessed\anger\img_0858.jpg,0
Preprocessed\anger\img_0859.jpg,0
Preprocessed\anger\img_0860.jpg,0
Preprocessed\anger\img_0861.jpg,0
Preprocessed\anger\img_0862.jpg,0
Preprocessed\anger\img_0863.jpg,0
Preprocessed\anger\img_0864.jpg,0
Preprocessed\anger\img_0865.jpg,0
Preprocessed\anger\img_0866.jpg,0
Preprocessed\anger\img_0867.jpg,0
Preprocessed\anger\img_0868.jpg,0
Preprocessed\anger\img_0869.jpg,0
Preprocessed\anger\img_0870.jpg,0
Preprocessed\anger\img_0871.jpg,0
Preprocessed\anger\img_0872.jpg,0
Preprocessed\anger\img_0873.jpg,0
Preprocessed\anger\img_0874.jpg,0
Preprocessed\anger\img_0875.jpg,0
Preprocessed\anger\img_0876.jpg,0
Preprocessed\anger\img_0877.jpg,0
Preprocessed\anger\img_0878.jpg,0
Preprocessed\anger\img_0879.jpg,0
Preprocessed\anger\img_0880.jpg,0
Preprocessed\anger\img_0881.jpg,0
Preprocessed\anger\img_0882.jpg,0
Preprocessed\anger\img_0883.jpg,0
Preprocessed\anger\img_0884.jpg,0
Preprocessed\anger\img_0885.jpg,0
Preprocessed\anger\img_0886.jpg,0
Preprocessed\anger\img_0887.jpg,0
Preprocessed\anger\img_0888.jpg,0
Preprocessed\anger\img_0889.jpg,0
Preprocessed\anger\img_0890.jpg,0
Preprocessed\anger\img_0891.jpg,0
Preprocessed\anger\img_0892.jpg,0
Preprocessed\anger\img_0893.jpg,0
Preprocessed\anger\img_0894.jpg,0
Preprocessed\anger\img_0895.jpg,0
Preprocessed\anger\img_0896.jpg,0
Preprocessed\anger\img_0897.jpg,0
Preprocessed\anger\img_0898.jpg,0
Preprocessed\anger\img_0899.jpg,0
Preprocessed\anger\img_0900.jpg,0
Preprocessed\anger\img_0901.jpg,0
Preprocessed\anger\img_0902.jpg,0
Preprocessed\anger\img_0903.jpg,0
Preprocessed\anger\img_0904.jpg,0
Preprocessed\anger\img_0905.jpg,0
Preprocessed\anger\img_0906.jpg,0
Preprocessed\anger\img_0907.jpg,0
Preprocessed\anger\img_0908.jpg,0
Preprocessed\anger\img_0909.jpg,0
Preprocessed\anger\img_0910.jpg,0
Preprocessed\anger\img_0911.jpg,0
Preprocessed\anger\img_0912.jpg,0
Preprocessed\anger\img_0913.jpg,0
Preprocessed\anger\img_0914.jpg,0
Preprocessed\anger\img_0915.jpg,0
Preprocessed\anger\img_0916.jpg,0
Preprocessed\anger\img_0917.jpg,0
Preprocessed\anger\img_0918.jpg,0
Preprocessed\anger\img_0919.jpg,0
Preprocessed\anger\img_0920.jpg,0
Preprocessed\anger\img_0921.jpg,0
Preprocessed\anger\img_0922.jpg,0
Preprocessed\anger\img_0923.jpg,0
Preprocessed\anger\img_0924.jpg,0
Preprocessed\anger\img_0925.jpg,0
Preprocessed\anger\img_0926.jpg,0
Preprocessed\anger\img_0927.jpg,0
Preprocessed\anger\img_0928.jpg,0
Preprocessed\anger\img_0929.jpg,0
Preprocessed\anger\img_0930.jpg,0
Preprocessed\anger\img_0931.jpg,0
Preprocessed\anger\img_0932.jpg,0
Preprocessed\anger\img_0933.jpg,0
Preprocessed\anger\img_0934.jpg,0
Preprocessed\anger\img_0935.jpg,0
Preprocessed\anger\img_0936.jpg,0
Preprocessed\anger\img_0937.jpg,0
Preprocessed\anger\img_0938.jpg,0
Preprocessed\anger\img_0939.jpg,0
Preprocessed\anger\img_0940.jpg,0
Preprocessed\anger\img_0941.jpg,0
Preprocessed\anger\img_0942.jpg,0
Preprocessed\anger\img_0943.jpg,0
Preprocessed\anger\img_0944.jpg,0
Preprocessed\anger\img_0945.jpg,0
Preprocessed\anger\img_0946.jpg,0
Preprocessed\anger\img_0947.jpg,0
Preprocessed\anger\img_0948.jpg,0
Preprocessed\anger\img_0949.jpg,0
Preprocessed\anger\img_0950.jpg,0
Preprocessed\anger\img_0951.jpg,0
Preprocessed\anger\img_0952.jpg,0
Preprocessed\anger\img_0953.jpg,0
Preprocessed\anger\img_0954.jpg,0
Preprocessed\anger\img_0955.jpg,0
Preprocessed\anger\img_0956.jpg,0
Preprocessed\anger\img_0957.jpg,0
Preprocessed\anger\img_0958.jpg,0
Preprocessed\anger\img_0959.jpg,0
Preprocessed\anger\img_0960.jpg,0
Preprocessed\anger\img_0961.jpg,0
Preprocessed\anger\img_0962.jpg,0
Preprocessed\anger\img_0963.jpg,0
Preprocessed\anger\img_0964.jpg,0
Preprocessed\anger\img_0965.jpg,0
Preprocessed\anger\img_0966.jpg,0
Preprocessed\anger\img_0967.jpg,0
Preprocessed\anger\img_0968.jpg,0
Preprocessed\anger\img_0969.jpg,0
Preprocessed\anger\img_0970.jpg,0
Preprocessed\anger\img_0971.jpg,0
Preprocessed\anger\img_0972.jpg,0
Preprocessed\anger\img_0973.jpg,0
Preprocessed\anger\img_0974.jpg,0
Preprocessed\anger\img_0975.jpg,0
Preprocessed\anger\img_0976.jpg,0
Preprocessed\anger\img_0977.jpg,0
Preprocessed\anger\img_0978.jpg,0
Preprocessed\anger\img_0979.jpg,0
Preprocessed\anger\img_0980.jpg,0
Preprocessed\anger\img_0981.jpg,0
Preprocessed\anger\img_0982.jpg,0
Preprocessed\anger\img_0983.jpg,0
Preprocessed\anger\img_0984.jpg,0
Preprocessed\anger\img_0985.jpg,0
Preprocessed\anger\img_0986.jpg,0
Preprocessed\anger\img_0987.jpg,0
Preprocessed\anger\img_0988.jpg,0
Preprocessed\anger\img_0989.jpg,0
Preprocessed\anger\img_0990.jpg,0
Preprocessed\anger\img_0991.jpg,0
Preprocessed\anger\img_0992.jpg,0
Preprocessed\anger\img_0993.jpg,0
Preprocessed\anger\img_0994.jpg,0
Preprocessed\anger\img_0995.jpg,0
Preprocessed\anger\img_0996.jpg,0
Preprocessed\anger\img_0997.jpg,0
Preprocessed\anger\img_0998.jpg,0
Preprocessed\anger\img_0999.jpg,0
Preprocessed\anger\img_1000.jpg,0
Preprocessed\anger\img_1001.jpg,0
Preprocessed\anger\img_1002.jpg,0
Preprocessed\anger\img_1003.jpg,0
Preprocessed\anger\img_1004.jpg,0
Preprocessed\anger\img_1005.jpg,0
Preprocessed\anger\img_1006.jpg,0
Preprocessed\anger\img_1007.jpg,0
Preprocessed\anger\img_1008.jpg,0
Preprocessed\anger\img_1009.jpg,0
Preprocessed\anger\img_1010.jpg,0
Preprocessed\anger\img_1011.jpg,0
Preprocessed\anger\img_1012.jpg,0
Preprocessed\anger\img_1013.jpg,0
Preprocessed\anger\img_1014.jpg,0
Preprocessed\anger\img_1015.jpg,0
Preprocessed\anger\img_1016.jpg,0
Preprocessed\anger\img_1017.jpg,0
Preprocessed\anger\img_1018.jpg,0
Preprocessed\anger\img_1019.jpg,0
Preprocessed\anger\img_1020.jpg,0
Preprocessed\anger\img_1021.jpg,0
Preprocessed\anger\img_1022.jpg,0
Preprocessed\anger\img_1023.jpg,0
Preprocessed\anger\img_1024.jpg,0
Preprocessed\anger\img_1025.jpg,0
Preprocessed\anger\img_1026.jpg,0
Preprocessed\anger\img_1027.jpg,0
Preprocessed\anger\img_1028.jpg,0
Preprocessed\anger\img_1029.jpg,0
Preprocessed\anger\img_1030.jpg,0
Preprocessed\anger\img_1031.jpg,0
Preprocessed\anger\img_1032.jpg,0
Preprocessed\anger\img_1033.jpg,0
Preprocessed\anger\img_1034.jpg,0
Preprocessed\anger\img_1035.jpg,0
Preprocessed\anger\img_1036.jpg,0
Preprocessed\anger\img_1037.jpg,0
Preprocessed\anger\img_1038.jpg,0
Preprocessed\anger\img_1039.jpg,0
Preprocessed\anger\img_1040.jpg,0
Preprocessed\anger\img_1041.jpg,0
Preprocessed\anger\img_1042.jpg,0
Preprocessed\anger\img_1043.jpg,0
Preprocessed\anger\img_1044.jpg,0
Preprocessed\anger\img_1045.jpg,0
Preprocessed\anger\img_1046.jpg,0
Preprocessed\anger\img_1047.jpg,0
Preprocessed\anger\img_1048.jpg,0
Preprocessed\anger\img_1049.jpg,0
Preprocessed\anger\img_1050.jpg,0
Preprocessed\anger\img_1051.jpg,0
Preprocessed\anger\img_1052.jpg,0
Preprocessed\anger\img_1053.jpg,0
Preprocessed\anger\img_1054.jpg,0
Preprocessed\anger\img_1055.jpg,0
Preprocessed\anger\img_1056.jpg,0
Preprocessed\anger\img_1057.jpg,0
Preprocessed\anger\img_1058.jpg,0
Preprocessed\anger\img_1059.jpg,0
Preprocessed\anger\img_1060.jpg,0
Preprocessed\anger\img_1061.jpg,0
Preprocessed\anger\img_1062.jpg,0
Preprocessed\anger\img_1063.jpg,0
Preprocessed\anger\img_1064.jpg,0
Preprocessed\anger\img_1065.jpg,0
Preprocessed\anger\img_1066.jpg,0
Preprocessed\anger\img_1067.jpg,0
Preprocessed\anger\img_1068.jpg,0
Preprocessed\anger\img_1069.jpg,0
Preprocessed\anger\img_1070.jpg,0
Preprocessed\anger\img_1071.jpg,0
Preprocessed\anger\img_1072.jpg,0
Preprocessed\anger\img_1073.jpg,0
Preprocessed\anger\img_1074.jpg,0
Preprocessed\anger\img_1075.jpg,0
Preprocessed\anger\img_1076.jpg,0
Preprocessed\anger\img_1077.jpg,0
Preprocessed\anger\img_1078.jpg,0
Preprocessed\anger\img_1079.jpg,0
Preprocessed\anger\img_1080.jpg,0
Preprocessed\anger\img_1081.jpg,0
Preprocessed\anger\img_1082.jpg,0
Preprocessed\anger\img_1083.jpg,0
Preprocessed\anger\img_1084.jpg,0
Preprocessed\anger\img_1085.jpg,0
Preprocessed\anger\img_1086.jpg,0
Preprocessed\anger\img_1087.jpg,0
Preprocessed\anger\img_1088.jpg,0
Preprocessed\anger\img_1089.jpg,0
Preprocessed\anger\img_1090.jpg,0
Preprocessed\anger\img_1091.jpg,0
Preprocessed\anger\img_1092.jpg,0
Preprocessed\anger\img_1093.jpg,0
Preprocessed\anger\img_1094.jpg,0
Preprocessed\anger\img_1095.jpg,0
Preprocessed\anger\img_1096.jpg,0
Preprocessed\anger\img_1097.jpg,0
Preprocessed\anger\img_1098.jpg,0
Preprocessed\anger\img_1099.jpg,0
Preprocessed\anger\img_1100.jpg,0
Preprocessed\anger\img_1101.jpg,0
Preprocessed\anger\img_1102.jpg,0
Preprocessed\anger\img_1103.jpg,0
Preprocessed\anger\img_1104.jpg,0
Preprocessed\anger\img_1105.jpg,0
Preprocessed\anger\img_1106.jpg,0
Preprocessed\anger\img_1107.jpg,0
Preprocessed\anger\img_1108.jpg,0
Preprocessed\anger\img_1109.jpg,0
Preprocessed\anger\img_1110.jpg,0
Preprocessed\anger\img_1111.jpg,0
Preprocessed\anger\img_1112.jpg,0
Preprocessed\anger\img_1113.jpg,0
Preprocessed\anger\img_1114.jpg,0
Preprocessed\anger\img_1115.jpg,0
Preprocessed\anger\img_1116.jpg,0
Preprocessed\anger\img_1117.jpg,0
Preprocessed\anger\img_1118.jpg,0
Preprocessed\anger\img_1119.jpg,0
Preprocessed\anger\img_1120.jpg,0
Preprocessed\anger\img_1121.jpg,0
Preprocessed\anger\img_1122.jpg,0
Preprocessed\anger\img_1123.jpg,0
Preprocessed\anger\img_1124.jpg,0
Preprocessed\anger\img_1125.jpg,0
Preprocessed\anger\img_1126.jpg,0
Preprocessed\anger\img_1127.jpg,0
Preprocessed\anger\img_1128.jpg,0
Preprocessed\anger\img_1129.jpg,0
Preprocessed\anger\img_1130.jpg,0
Preprocessed\anger\img_1131.jpg,0
Preprocessed\anger\img_1132.jpg,0
Preprocessed\anger\img_1133.jpg,0
Preprocessed\anger\img_1134.jpg,0
Preprocessed\anger\img_1135.jpg,0
Preprocessed\anger\img_1136.jpg,0
Preprocessed\anger\img_1137.jpg,0
Preprocessed\anger\img_1138.jpg,0
Preprocessed\anger\img_1139.jpg,0
Preprocessed\anger\img_1140.jpg,0
Preprocessed\anger\img_1141.jpg,0
Preprocessed\anger\img_1142.jpg,0
Preprocessed\anger\img_1143.jpg,0
Preprocessed\anger\img_1144.jpg,0
Preprocessed\anger\img_1145.jpg,0
Preprocessed\anger\img_1146.jpg,0
Preprocessed\anger\img_1147.jpg,0
Preprocessed\anger\img_1148.jpg,0
Preprocessed\anger\img_1149.jpg,0
Preprocessed\anger\img_1150.jpg,0
Preprocessed\anger\img_1151.jpg,0
Preprocessed\anger\img_1152.jpg,0
Preprocessed\anger\img_1153.jpg,0
Preprocessed\anger\img_1154.jpg,0
Preprocessed\anger\img_1155.jpg,0
Preprocessed\anger\img_1156.jpg,0
Preprocessed\anger\img_1157.jpg,0
Preprocessed\anger\img_1158.jpg,0
Preprocessed\anger\img_1159.jpg,0
Preprocessed\anger\img_1160.jpg,0
Preprocessed\anger\img_1161.jpg,0
Preprocessed\anger\img_1162.jpg,0
Preprocessed\anger\img_1163.jpg,0
Preprocessed\anger\img_1164.jpg,0
Preprocessed\anger\img_1165.jpg,0
Preprocessed\anger\img_1166.jpg,0
Preprocessed\anger\img_1167.jpg,0
Preprocessed\anger\img_1168.jpg,0
Preprocessed\anger\img_1169.jpg,0
Preprocessed\anger\img_1170.jpg,0
Preprocessed\anger\img_1171.jpg,0
Preprocessed\anger\img_1172.jpg,0
Preprocessed\anger\img_1173.jpg,0
Preprocessed\anger\img_1174.jpg,0
Preprocessed\anger\img_1175.jpg,0
Preprocessed\anger\img_1176.jpg,0
Preprocessed\anger\img_1177.jpg,0
Preprocessed\anger\img_1178.jpg,0
Preprocessed\anger\img_1179.jpg,0
Preprocessed\anger\img_1180.jpg,0
Preprocessed\anger\img_1181.jpg,0
Preprocessed\anger\img_1182.jpg,0
Preprocessed\anger\img_1183.jpg,0
Preprocessed\anger\img_1184.jpg,0
Preprocessed\anger\img_1185.jpg,0
Preprocessed\anger\img_1186.jpg,0
Preprocessed\anger\img_1187.jpg,0
Preprocessed\anger\img_1188.jpg,0
Preprocessed\anger\img_1189.jpg,0
Preprocessed\anger\img_1190.jpg,0
Preprocessed\anger\img_1191.jpg,0
Preprocessed\anger\img_1192.jpg,0
Preprocessed\anger\img_1193.jpg,0
Preprocessed\anger\img_1194.jpg,0
Preprocessed\anger\img_1195.jpg,0
Preprocessed\anger\img_1196.jpg,0
Preprocessed\anger\img_1197.jpg,0
Preprocessed\anger\img_1198.jpg,0
Preprocessed\anger\img_1199.jpg,0
Preprocessed\anger\img_1200.jpg,0
Preprocessed\anger\img_1201.jpg,0
Preprocessed\anger\img_1202.jpg,0
Preprocessed\anger\img_1203.jpg,0
Preprocessed\anger\img_1204.jpg,0
Preprocessed\anger\img_1205.jpg,0
Preprocessed\anger\img_1206.jpg,0
Preprocessed\anger\img_1207.jpg,0
Preprocessed\anger\img_1208.jpg,0
Preprocessed\anger\img_1209.jpg,0
Preprocessed\anger\img_1210.jpg,0
Preprocessed\anger\img_1211.jpg,0
Preprocessed\anger\img_1212.jpg,0
Preprocessed\anger\img_1213.jpg,0
Preprocessed\anger\img_1214.jpg,0
Preprocessed\anger\img_1215.jpg,0
Preprocessed\anger\img_1216.jpg,0
Preprocessed\anger\img_1217.jpg,0
Preprocessed\anger\img_1218.jpg,0
Preprocessed\anger\img_1219.jpg,0
Preprocessed\anger\img_1220.jpg,0
Preprocessed\anger\img_1221.jpg,0
Preprocessed\anger\img_1222.jpg,0
Preprocessed\anger\img_1223.jpg,0
Preprocessed\anger\img_1224.jpg,0
Preprocessed\anger\img_1225.jpg,0
Preprocessed\anger\img_1226.jpg,0
Preprocessed\anger\img_1227.jpg,0
Preprocessed\anger\img_1228.jpg,0
Preprocessed\anger\img_1229.jpg,0
Preprocessed\anger\img_1230.jpg,0
Preprocessed\anger\img_1231.jpg,0
Preprocessed\anger\img_1232.jpg,0
Preprocessed\anger\img_1233.jpg,0
Preprocessed\anger\img_1234.jpg,0
Preprocessed\anger\img_1235.jpg,0
Preprocessed\anger\img_1236.jpg,0
Preprocessed\anger\img_1237.jpg,0
Preprocessed\anger\img_1238.jpg,0
Preprocessed\anger\img_1239.jpg,0
Preprocessed\anger\img_1240.jpg,0
Preprocessed\anger\img_1241.jpg,0
Preprocessed\anger\img_1242.jpg,0
Preprocessed\anger\img_1243.jpg,0
Preprocessed\anger\img_1244.jpg,0
Preprocessed\anger\img_1245.jpg,0
Preprocessed\anger\img_1246.jpg,0
Preprocessed\anger\img_1247.jpg,0
Preprocessed\anger\img_1248.jpg,0
Preprocessed\anger\img_1249.jpg,0
Preprocessed\anger\img_1250.jpg,0
Preprocessed\anger\img_1251.jpg,0
Preprocessed\anger\img_1252.jpg,0
Preprocessed\anger\img_1253.jpg,0
Preprocessed\anger\img_1254.jpg,0
Preprocessed\anger\img_1255.jpg,0
Preprocessed\anger\img_1256.jpg,0
Preprocessed\anger\img_1257.jpg,0
Preprocessed\anger\img_1258.jpg,0
Preprocessed\anger\img_1259.jpg,0
Preprocessed\anger\img_1260.jpg,0
Preprocessed\anger\img_1261.jpg,0
Preprocessed\anger\img_1262.jpg,0
Preprocessed\anger\img_1263.jpg,0
Preprocessed\anger\img_1264.jpg,0
Preprocessed\anger\img_1265.jpg,0
Preprocessed\anger\img_1266.jpg,0
Preprocessed\anger\img_1267.jpg,0
Preprocessed\anger\img_1268.jpg,0
Preprocessed\anger\img_1269.jpg,0
Preprocessed\anger\img_1270.jpg,0
Preprocessed\anger\img_1271.jpg,0
Preprocessed\anger\img_1272.jpg,0
Preprocessed\anger\img_1273.jpg,0
Preprocessed\anger\img_1274.jpg,0
Preprocessed\anger\img_1275.jpg,0
Preprocessed\anger\img_1276.jpg,0
Preprocessed\anger\img_1277.jpg,0
Preprocessed\anger\img_1278.jpg,0
Preprocessed\anger\img_1279.jpg,0
Preprocessed\anger\img_1280.jpg,0
Preprocessed\anger\img_1281.jpg,0
Preprocessed\anger\img_1282.jpg,0
Preprocessed\anger\img_1283.jpg,0
Preprocessed\anger\img_1284.jpg,0
Preprocessed\anger\img_1285.jpg,0
